game_id,team1_id,tore_heim,tore_aus,team2_id,liga,datetime,tor_diff,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
77,33,4,2,26,bundesliga,1963-11-09,2,2099.0,1435.0,3126.0,1355.0,2650.0,5373.0,4657.0,3399.0,2531.0,4581.0,100.0,1937.0,1834.0,4088.0,3110.0,3335.0,3242.0,4039.0,1762.0,4734.0,1687.0,2048.0
78,52,7,1,18,bundesliga,1963-11-09,6,3614.0,3895.0,1625.0,1243.0,2710.0,3682.0,4871.0,9.0,2093.0,1291.0,4912.0,400.0,2234.0,3613.0,3198.0,3868.0,2233.0,3961.0,3558.0,4461.0,352.0,949.0
79,28,2,2,40,bundesliga,1963-11-09,0,167.0,5377.0,3420.0,174.0,2254.0,2371.0,5505.0,3136.0,1428.0,4285.0,2785.0,708.0,1050.0,285.0,550.0,615.0,3078.0,4716.0,3951.0,976.0,2442.0,51.0
80,10,3,1,42,bundesliga,1963-11-09,2,2298.0,2364.0,4356.0,390.0,2985.0,4658.0,4042.0,701.0,769.0,1703.0,5362.0,5277.0,1267.0,540.0,2830.0,294.0,3837.0,426.0,1482.0,5533.0,1057.0,5462.0
81,11,0,0,9,bundesliga,1963-11-16,0,1447.0,1693.0,2384.0,601.0,406.0,5418.0,3.0,2053.0,3386.0,5261.0,4541.0,1741.0,3465.0,1889.0,5224.0,1299.0,85.0,1496.0,2628.0,1145.0,597.0,1809.0
82,49,4,1,54,bundesliga,1963-11-16,3,1533.0,4181.0,1091.0,1844.0,4336.0,1165.0,2711.0,4691.0,2114.0,877.0,5165.0,1973.0,4484.0,45.0,3456.0,3253.0,2203.0,3185.0,4914.0,3379.0,1882.0,3567.0
83,18,1,1,26,bundesliga,1963-11-16,0,400.0,2234.0,3613.0,3198.0,3868.0,2233.0,3961.0,3558.0,4461.0,352.0,949.0,3381.0,1834.0,4088.0,3335.0,2396.0,3242.0,4039.0,1762.0,3709.0,1687.0,2048.0
84,2,1,0,42,bundesliga,1963-11-16,1,1298.0,610.0,3492.0,1487.0,4188.0,3154.0,4702.0,1261.0,5225.0,1677.0,4205.0,5277.0,1267.0,540.0,2830.0,294.0,3837.0,426.0,1482.0,5533.0,1057.0,5462.0
85,28,4,1,39,bundesliga,1963-11-16,3,167.0,5377.0,834.0,3420.0,2254.0,5505.0,3136.0,1428.0,3942.0,4285.0,2785.0,1912.0,4908.0,302.0,3479.0,1203.0,674.0,2872.0,2824.0,247.0,1162.0,407.0
86,52,1,0,33,bundesliga,1963-11-16,1,3614.0,4239.0,1625.0,1243.0,2710.0,3682.0,4871.0,9.0,2093.0,1291.0,4912.0,2099.0,3126.0,5344.0,1355.0,2650.0,5373.0,4657.0,3399.0,2531.0,4581.0,100.0
