563;('Hans Ripp', 'hans-ripp')
564;('Kees Zwamborn', 'kees-zwamborn')
565;('P.-M. Lasogga', 'pierre-michel-lasogga')
566;('Jürgen Schütz', 'juergen-schuetz')
567;('Thorsten Bolzek', 'thorsten-bolzek')
568;('J. Grönkjaer', 'jesper-groenkjaer')
569;('M. Demichelis', 'martin-demichelis')
570;('Niclas Weiland', 'niclas-weiland')
571;('Wolfgang Kraus', 'wolfgang-kraus')
572;('Manfred Kastl', 'manfred-kastl')
573;('Mathias Kuhlmey', 'mathias-kuhlmey')
574;('Klaus Weber', 'klaus-weber')
575;('Jean-Kevin Augustin', 'jean-kevin-augustin')
576;('Joshua Brenet', 'joshua-brenet')
577;('Georg Stürz', 'georg-stuerz')
578;('W. Ksienzyk', 'waldemar-ksienzyk')
579;('J. Tsoumou-Madza', 'jean-tsoumou-madza')
580;('Michael Krampitz', 'michael-krampitz')
581;('Horst Szymaniak', 'horst-szymaniak')
582;('Mergim Mavraj', 'mergim-mavraj')
583;('Rudolf Kröner', 'rudolf-kroener')
584;('Jan Kristiansen', 'jan-kristiansen')
585;('Radomir Djalovic', 'radomir-djalovic')
586;('Ioan Lupescu', 'ioan-lupescu')
587;('Francis Coquelin', 'francis-coquelin')
588;('H.-J. Bradler', 'hans-juergen-bradler')
589;('Dragan Holcer', 'dragan-holcer')
590;('S. Rajkovic', 'slobodan-rajkovic')
591;('Joshua Kimmich', 'joshua-kimmich')
592;('Thomas Stratos', 'thomas-stratos')
593;('Jerome Boateng', 'jerome-boateng')
594;('Peter Stocker', 'peter-stocker')
595;('Mario Fillinger', 'mario-fillinger')
